frame,timestamp_sec,player,shot
2652,106.08,1,FOREHAND
2652,106.08,2,FOREHAND
2653,106.12,1,FOREHAND
2653,106.12,2,FOREHAND
2654,106.16,1,FOREHAND
2654,106.16,2,FOREHAND
2655,106.2,1,FOREHAND
2655,106.2,2,FOREHAND
2656,106.24,1,FOREHAND
2656,106.24,2,FOREHAND
2657,106.28,1,FOREHAND
2657,106.28,2,FOREHAND
2658,106.32,1,FOREHAND
2658,106.32,2,FOREHAND
2659,106.36,1,FOREHAND
2659,106.36,2,FOREHAND
2660,106.4,1,FOREHAND
2660,106.4,2,FOREHAND
2661,106.44,1,FOREHAND
2661,106.44,2,FOREHAND
2662,106.48,1,FOREHAND
2662,106.48,2,FOREHAND
2663,106.52,1,FOREHAND
2663,106.52,2,FOREHAND
2664,106.56,1,FOREHAND
2664,106.56,2,FOREHAND
2665,106.6,1,FOREHAND
2665,106.6,2,FOREHAND
2666,106.64,1,FOREHAND
2666,106.64,2,FOREHAND
2667,106.68,1,FOREHAND
2667,106.68,2,FOREHAND
2668,106.72,1,FOREHAND
2668,106.72,2,FOREHAND
2669,106.76,1,FOREHAND
2669,106.76,2,FOREHAND
2670,106.8,1,FOREHAND
2670,106.8,2,FOREHAND
2671,106.84,1,FOREHAND
2671,106.84,2,FOREHAND
2672,106.88,1,FOREHAND
2672,106.88,2,FOREHAND
2673,106.92,1,FOREHAND
2673,106.92,2,FOREHAND
2674,106.96,1,FOREHAND
2674,106.96,2,FOREHAND
2675,107.0,1,FOREHAND
2675,107.0,2,FOREHAND
2676,107.04,1,FOREHAND
2676,107.04,2,FOREHAND
2677,107.08,1,FOREHAND
2677,107.08,2,FOREHAND
2678,107.12,1,FOREHAND
2678,107.12,2,FOREHAND
2679,107.16,1,FOREHAND
2679,107.16,2,FOREHAND
2680,107.2,1,FOREHAND
2680,107.2,2,FOREHAND
2681,107.24,1,FOREHAND
2681,107.24,2,FOREHAND
2682,107.28,1,FOREHAND
2682,107.28,2,FOREHAND
2683,107.32,1,FOREHAND
2683,107.32,2,FOREHAND
2684,107.36,1,FOREHAND
2684,107.36,2,FOREHAND
2685,107.4,1,FOREHAND
2685,107.4,2,FOREHAND
2686,107.44,1,FOREHAND
2686,107.44,2,FOREHAND
2687,107.48,1,FOREHAND
2687,107.48,2,FOREHAND
2688,107.52,1,FOREHAND
2688,107.52,2,FOREHAND
2689,107.56,1,FOREHAND
2689,107.56,2,FOREHAND
2690,107.6,1,FOREHAND
2690,107.6,2,FOREHAND
2691,107.64,1,FOREHAND
2691,107.64,2,FOREHAND
2692,107.68,1,FOREHAND
2692,107.68,2,FOREHAND
2693,107.72,1,FOREHAND
2693,107.72,2,FOREHAND
2694,107.76,1,FOREHAND
2694,107.76,2,FOREHAND
2695,107.8,1,BACKHAND
2695,107.8,2,FOREHAND
2696,107.84,1,FOREHAND
2696,107.84,2,FOREHAND
2697,107.88,1,FOREHAND
2698,107.92,1,FOREHAND
2699,107.96,1,FOREHAND
2700,108.0,1,FOREHAND
2701,108.04,1,FOREHAND
2702,108.08,1,FOREHAND
2703,108.12,1,FOREHAND
2704,108.16,1,FOREHAND
2705,108.2,1,FOREHAND
2706,108.24,1,FOREHAND
2711,108.44,1,FOREHAND
2712,108.48,1,FOREHAND
2713,108.52,1,FOREHAND
2713,108.52,2,BACKHAND
2714,108.56,1,FOREHAND
2716,108.64,1,FOREHAND
2717,108.68,1,BACKHAND
2717,108.68,2,FOREHAND
2718,108.72,1,BACKHAND
2718,108.72,2,FOREHAND
2719,108.76,1,FOREHAND
2719,108.76,2,FOREHAND
2720,108.8,1,FOREHAND
2720,108.8,2,FOREHAND
2721,108.84,1,FOREHAND
2721,108.84,2,FOREHAND
2722,108.88,1,BACKHAND
2722,108.88,2,FOREHAND
2723,108.92,1,FOREHAND
2723,108.92,2,FOREHAND
2724,108.96,1,FOREHAND
2724,108.96,2,FOREHAND
2725,109.0,1,FOREHAND
2725,109.0,2,FOREHAND
2726,109.04,1,FOREHAND
2726,109.04,2,FOREHAND
2727,109.08,1,FOREHAND
2727,109.08,2,FOREHAND
2728,109.12,1,FOREHAND
2728,109.12,2,FOREHAND
2729,109.16,1,FOREHAND
2729,109.16,2,FOREHAND
2730,109.2,1,FOREHAND
2730,109.2,2,FOREHAND
2731,109.24,1,FOREHAND
2731,109.24,2,FOREHAND
2732,109.28,1,FOREHAND
2732,109.28,2,FOREHAND
2733,109.32,1,FOREHAND
2733,109.32,2,FOREHAND
2734,109.36,1,FOREHAND
2734,109.36,2,FOREHAND
2735,109.4,1,FOREHAND
2735,109.4,2,FOREHAND
2736,109.44,1,FOREHAND
2736,109.44,2,FOREHAND
2737,109.48,1,FOREHAND
2737,109.48,2,FOREHAND
2738,109.52,1,FOREHAND
2738,109.52,2,FOREHAND
2739,109.56,1,FOREHAND
2739,109.56,2,FOREHAND
2740,109.6,1,FOREHAND
2740,109.6,2,FOREHAND
2741,109.64,1,FOREHAND
2741,109.64,2,FOREHAND
2742,109.68,1,FOREHAND
2742,109.68,2,FOREHAND
2743,109.72,1,FOREHAND
2743,109.72,2,FOREHAND
2744,109.76,1,FOREHAND
2744,109.76,2,FOREHAND
2745,109.8,1,FOREHAND
2745,109.8,2,FOREHAND
2746,109.84,1,FOREHAND
2746,109.84,2,FOREHAND
2747,109.88,1,FOREHAND
2747,109.88,2,FOREHAND
2748,109.92,1,FOREHAND
2748,109.92,2,FOREHAND
2749,109.96,1,FOREHAND
2749,109.96,2,FOREHAND
2750,110.0,1,FOREHAND
2750,110.0,2,FOREHAND
2751,110.04,1,FOREHAND
2751,110.04,2,FOREHAND
2752,110.08,1,FOREHAND
2752,110.08,2,FOREHAND
2752,110.08,3,FOREHAND
2753,110.12,1,FOREHAND
2753,110.12,2,FOREHAND
2754,110.16,1,FOREHAND
2754,110.16,2,FOREHAND
2755,110.2,1,FOREHAND
2755,110.2,2,FOREHAND
2756,110.24,1,FOREHAND
2756,110.24,2,FOREHAND
2757,110.28,1,FOREHAND
2757,110.28,2,FOREHAND
2758,110.32,1,FOREHAND
2758,110.32,2,FOREHAND
2759,110.36,1,FOREHAND
2759,110.36,2,FOREHAND
2760,110.4,1,FOREHAND
2760,110.4,2,FOREHAND
2761,110.44,1,FOREHAND
2761,110.44,2,FOREHAND
2762,110.48,1,FOREHAND
2762,110.48,2,FOREHAND
2763,110.52,1,FOREHAND
2764,110.56,1,FOREHAND
2765,110.6,1,FOREHAND
2765,110.6,2,FOREHAND
2766,110.64,1,FOREHAND
2766,110.64,2,FOREHAND
2767,110.68,1,FOREHAND
2767,110.68,2,FOREHAND
2768,110.72,1,FOREHAND
2768,110.72,2,FOREHAND
2769,110.76,1,FOREHAND
2769,110.76,2,FOREHAND
2770,110.8,1,FOREHAND
2770,110.8,2,FOREHAND
2771,110.84,1,FOREHAND
2771,110.84,2,FOREHAND
2772,110.88,1,FOREHAND
2772,110.88,2,FOREHAND
2773,110.92,1,FOREHAND
2773,110.92,2,FOREHAND
2774,110.96,1,BACKHAND
2774,110.96,2,FOREHAND
2775,111.0,1,FOREHAND
2775,111.0,2,FOREHAND
2776,111.04,1,FOREHAND
2776,111.04,2,FOREHAND
2777,111.08,1,FOREHAND
2778,111.12,1,FOREHAND
2779,111.16,1,FOREHAND
2780,111.2,1,FOREHAND
2781,111.24,1,FOREHAND
2782,111.28,1,FOREHAND
2783,111.32,1,FOREHAND
2784,111.36,1,FOREHAND
2785,111.4,1,BACKHAND
2786,111.44,1,FOREHAND
2787,111.48,1,FOREHAND
2788,111.52,1,FOREHAND
2789,111.56,1,FOREHAND
2790,111.6,1,FOREHAND
2791,111.64,1,FOREHAND
2792,111.68,1,FOREHAND
2793,111.72,1,FOREHAND
2793,111.72,2,BACKHAND
2794,111.76,1,FOREHAND
2795,111.8,1,FOREHAND
2795,111.8,2,FOREHAND
2796,111.84,1,FOREHAND
2796,111.84,2,FOREHAND
2797,111.88,1,FOREHAND
2797,111.88,2,FOREHAND
2798,111.92,1,FOREHAND
2799,111.96,1,FOREHAND
2800,112.0,1,FOREHAND
2801,112.04,1,FOREHAND
2802,112.08,1,FOREHAND
2803,112.12,1,FOREHAND
2804,112.16,1,FOREHAND
2805,112.2,1,FOREHAND
2806,112.24,1,FOREHAND
2807,112.28,1,FOREHAND
2808,112.32,1,FOREHAND
2809,112.36,1,FOREHAND
2810,112.4,1,FOREHAND
2811,112.44,1,FOREHAND
2812,112.48,1,BACKHAND
2813,112.52,1,BACKHAND
2814,112.56,1,BACKHAND
2818,112.72,1,FOREHAND
2828,113.12,1,BACKHAND
2829,113.16,1,FOREHAND
2839,113.56,1,BACKHAND
2870,114.8,1,BACKHAND
2871,114.84,1,BACKHAND
2872,114.88,1,BACKHAND
2873,114.92,1,FOREHAND
2873,114.92,2,BACKHAND
2874,114.96,1,BACKHAND
2874,114.96,2,BACKHAND
2875,115.0,1,SMASH
2875,115.0,2,BACKHAND
2876,115.04,1,BACKHAND
2896,115.84,1,BACKHAND
2897,115.88,1,BACKHAND
2898,115.92,1,BACKHAND
2899,115.96,1,BACKHAND
2899,115.96,2,FOREHAND
2900,116.0,1,BACKHAND
2900,116.0,2,FOREHAND
2902,116.08,1,BACKHAND
2903,116.12,1,BACKHAND
2904,116.16,1,BACKHAND
2905,116.2,1,BACKHAND
2906,116.24,1,BACKHAND
2907,116.28,1,BACKHAND
2908,116.32,1,SMASH
2908,116.32,2,FOREHAND
2909,116.36,1,BACKHAND
2909,116.36,2,FOREHAND
2910,116.4,1,BACKHAND
2910,116.4,2,BACKHAND
2911,116.44,1,BACKHAND
2911,116.44,2,BACKHAND
2912,116.48,1,BACKHAND
2912,116.48,2,BACKHAND
2913,116.52,1,BACKHAND
2914,116.56,1,BACKHAND
2914,116.56,2,FOREHAND
2915,116.6,1,BACKHAND
2915,116.6,2,BACKHAND
2916,116.64,1,BACKHAND
2917,116.68,1,BACKHAND
2917,116.68,2,BACKHAND
2918,116.72,1,BACKHAND
2918,116.72,2,BACKHAND
2919,116.76,1,BACKHAND
2919,116.76,2,BACKHAND
2920,116.8,1,BACKHAND
2920,116.8,2,BACKHAND
2921,116.84,1,BACKHAND
2921,116.84,2,BACKHAND
2922,116.88,1,BACKHAND
2922,116.88,2,BACKHAND
2923,116.92,1,BACKHAND
2923,116.92,2,BACKHAND
2924,116.96,1,BACKHAND
2924,116.96,2,BACKHAND
2924,116.96,3,FOREHAND
2925,117.0,1,BACKHAND
2925,117.0,2,BACKHAND
2926,117.04,1,BACKHAND
2926,117.04,2,FOREHAND
2927,117.08,1,BACKHAND
2927,117.08,2,BACKHAND
2928,117.12,1,BACKHAND
2928,117.12,2,FOREHAND
2929,117.16,1,BACKHAND
2930,117.2,1,BACKHAND
2931,117.24,1,BACKHAND
2931,117.24,2,FOREHAND
2932,117.28,1,FOREHAND
2932,117.28,2,BACKHAND
2932,117.28,3,FOREHAND
2933,117.32,1,FOREHAND
2933,117.32,2,FOREHAND
2934,117.36,1,FOREHAND
2934,117.36,2,FOREHAND
2935,117.4,1,FOREHAND
2935,117.4,2,FOREHAND
2936,117.44,1,FOREHAND
2936,117.44,2,FOREHAND
2937,117.48,1,FOREHAND
2937,117.48,2,BACKHAND
2937,117.48,3,FOREHAND
2938,117.52,1,BACKHAND
2938,117.52,2,FOREHAND
2938,117.52,3,FOREHAND
2939,117.56,1,BACKHAND
2939,117.56,2,FOREHAND
2939,117.56,3,FOREHAND
2940,117.6,1,BACKHAND
2940,117.6,2,FOREHAND
2940,117.6,3,FOREHAND
2941,117.64,1,BACKHAND
2941,117.64,2,FOREHAND
2941,117.64,3,FOREHAND
2942,117.68,1,BACKHAND
2942,117.68,2,FOREHAND
2942,117.68,3,FOREHAND
2943,117.72,1,BACKHAND
2943,117.72,2,FOREHAND
2943,117.72,3,FOREHAND
2944,117.76,1,BACKHAND
2944,117.76,2,FOREHAND
2945,117.8,1,BACKHAND
2945,117.8,2,FOREHAND
2945,117.8,3,FOREHAND
2946,117.84,1,BACKHAND
2946,117.84,2,FOREHAND
2946,117.84,3,FOREHAND
2947,117.88,1,BACKHAND
2947,117.88,2,FOREHAND
2947,117.88,3,FOREHAND
2948,117.92,1,FOREHAND
2948,117.92,2,FOREHAND
2948,117.92,3,FOREHAND
2949,117.96,1,SMASH
2949,117.96,2,BACKHAND
2949,117.96,3,FOREHAND
2950,118.0,1,SMASH
2950,118.0,2,BACKHAND
2950,118.0,3,FOREHAND
2951,118.04,1,SMASH
2951,118.04,2,FOREHAND
2951,118.04,3,FOREHAND
2951,118.04,4,FOREHAND
2952,118.08,1,BACKHAND
2952,118.08,2,SMASH
2952,118.08,3,FOREHAND
2953,118.12,1,BACKHAND
2953,118.12,2,SMASH
2953,118.12,3,FOREHAND
2954,118.16,1,BACKHAND
2954,118.16,2,FOREHAND
2955,118.2,1,BACKHAND
2955,118.2,2,FOREHAND
2955,118.2,3,FOREHAND
2956,118.24,1,BACKHAND
2956,118.24,2,BACKHAND
2957,118.28,1,BACKHAND
2957,118.28,2,FOREHAND
2958,118.32,1,BACKHAND
2958,118.32,2,SMASH
2959,118.36,1,BACKHAND
2959,118.36,2,BACKHAND
2959,118.36,3,FOREHAND
2960,118.4,1,BACKHAND
2961,118.44,1,FOREHAND
2961,118.44,2,BACKHAND
2962,118.48,1,BACKHAND
2962,118.48,2,BACKHAND
2963,118.52,1,BACKHAND
2963,118.52,2,BACKHAND
2964,118.56,1,BACKHAND
2964,118.56,2,FOREHAND
2965,118.6,1,FOREHAND
2965,118.6,2,SMASH
2966,118.64,1,BACKHAND
2966,118.64,2,FOREHAND
2967,118.68,1,BACKHAND
2967,118.68,2,FOREHAND
2968,118.72,1,BACKHAND
2968,118.72,2,FOREHAND
2969,118.76,1,BACKHAND
2969,118.76,2,FOREHAND
2970,118.8,1,FOREHAND
2970,118.8,2,BACKHAND
2970,118.8,3,FOREHAND
2971,118.84,1,BACKHAND
2971,118.84,2,FOREHAND
2971,118.84,3,FOREHAND
2972,118.88,1,FOREHAND
2972,118.88,2,BACKHAND
2972,118.88,3,FOREHAND
2973,118.92,1,FOREHAND
2973,118.92,2,BACKHAND
2973,118.92,3,FOREHAND
2974,118.96,1,FOREHAND
2974,118.96,2,BACKHAND
2975,119.0,1,FOREHAND
2975,119.0,2,BACKHAND
2976,119.04,1,BACKHAND
2976,119.04,2,FOREHAND
2977,119.08,1,FOREHAND
2977,119.08,2,BACKHAND
2978,119.12,1,FOREHAND
2978,119.12,2,BACKHAND
2979,119.16,1,FOREHAND
2979,119.16,2,BACKHAND
2980,119.2,1,FOREHAND
2980,119.2,2,BACKHAND
2981,119.24,1,FOREHAND
2981,119.24,2,BACKHAND
2982,119.28,1,FOREHAND
2982,119.28,2,BACKHAND
2983,119.32,1,FOREHAND
2983,119.32,2,BACKHAND
2984,119.36,1,FOREHAND
2984,119.36,2,SMASH
2985,119.4,1,BACKHAND
2985,119.4,2,FOREHAND
2986,119.44,1,FOREHAND
2986,119.44,2,BACKHAND
2987,119.48,1,SMASH
2987,119.48,2,SMASH
2988,119.52,1,BACKHAND
2988,119.52,2,SMASH
2989,119.56,1,BACKHAND
2989,119.56,2,SMASH
2990,119.6,1,FOREHAND
2990,119.6,2,SMASH
2991,119.64,1,BACKHAND
2991,119.64,2,SMASH
2992,119.68,1,BACKHAND
2992,119.68,2,SMASH
2993,119.72,1,BACKHAND
2993,119.72,2,SMASH
2994,119.76,1,FOREHAND
2994,119.76,2,SMASH
2995,119.8,1,BACKHAND
2995,119.8,2,SMASH
2996,119.84,1,BACKHAND
2996,119.84,2,SMASH
2997,119.88,1,BACKHAND
2997,119.88,2,SMASH
2998,119.92,1,BACKHAND
2998,119.92,2,SMASH
2999,119.96,1,BACKHAND
2999,119.96,2,SMASH
3000,120.0,1,BACKHAND
3000,120.0,2,SMASH
3001,120.04,1,BACKHAND
3001,120.04,2,SMASH
3002,120.08,1,BACKHAND
3002,120.08,2,SMASH
3003,120.12,1,BACKHAND
3003,120.12,2,SMASH
3004,120.16,1,FOREHAND
3004,120.16,2,SMASH
3005,120.2,1,FOREHAND
3005,120.2,2,SMASH
3006,120.24,1,FOREHAND
3006,120.24,2,BACKHAND
3007,120.28,1,FOREHAND
3007,120.28,2,BACKHAND
3008,120.32,1,FOREHAND
3008,120.32,2,SMASH
3009,120.36,1,SMASH
3009,120.36,2,FOREHAND
3009,120.36,3,FOREHAND
3009,120.36,4,FOREHAND
3010,120.4,1,FOREHAND
3010,120.4,2,SMASH
3011,120.44,1,SMASH
3011,120.44,2,FOREHAND
3012,120.48,1,FOREHAND
3012,120.48,2,SMASH
3013,120.52,1,BACKHAND
3013,120.52,2,FOREHAND
3014,120.56,1,BACKHAND
3014,120.56,2,BACKHAND
3015,120.6,1,FOREHAND
3015,120.6,2,BACKHAND
3016,120.64,1,BACKHAND
3016,120.64,2,BACKHAND
3017,120.68,1,BACKHAND
3017,120.68,2,BACKHAND
3018,120.72,1,BACKHAND
3018,120.72,2,BACKHAND
3018,120.72,3,BACKHAND
3019,120.76,1,BACKHAND
3019,120.76,2,BACKHAND
3019,120.76,3,BACKHAND
3020,120.8,1,BACKHAND
3020,120.8,2,BACKHAND
3021,120.84,1,BACKHAND
3021,120.84,2,BACKHAND
3022,120.88,1,BACKHAND
3022,120.88,2,FOREHAND
3023,120.92,1,BACKHAND
3023,120.92,2,BACKHAND
3024,120.96,1,BACKHAND
3024,120.96,2,FOREHAND
3025,121.0,1,BACKHAND
3025,121.0,2,BACKHAND
3026,121.04,1,BACKHAND
3026,121.04,2,BACKHAND
3027,121.08,1,FOREHAND
3027,121.08,2,BACKHAND
3027,121.08,3,FOREHAND
3028,121.12,1,FOREHAND
3028,121.12,2,BACKHAND
3029,121.16,1,FOREHAND
3029,121.16,2,BACKHAND
3029,121.16,3,FOREHAND
3030,121.2,1,FOREHAND
3030,121.2,2,BACKHAND
3031,121.24,1,FOREHAND
3031,121.24,2,BACKHAND
3031,121.24,3,FOREHAND
3032,121.28,1,FOREHAND
3032,121.28,2,BACKHAND
3033,121.32,1,FOREHAND
3033,121.32,2,BACKHAND
3034,121.36,1,FOREHAND
3034,121.36,2,BACKHAND
3035,121.4,1,BACKHAND
3035,121.4,2,BACKHAND
3036,121.44,1,FOREHAND
3036,121.44,2,BACKHAND
3037,121.48,1,FOREHAND
3037,121.48,2,BACKHAND
3038,121.52,1,FOREHAND
3038,121.52,2,BACKHAND
3039,121.56,1,FOREHAND
3039,121.56,2,BACKHAND
3040,121.6,1,FOREHAND
3040,121.6,2,BACKHAND
3041,121.64,1,FOREHAND
3041,121.64,2,BACKHAND
3042,121.68,1,FOREHAND
3042,121.68,2,BACKHAND
3043,121.72,1,FOREHAND
3043,121.72,2,BACKHAND
3044,121.76,1,FOREHAND
3044,121.76,2,BACKHAND
3045,121.8,1,FOREHAND
3045,121.8,2,BACKHAND
3046,121.84,1,FOREHAND
3046,121.84,2,BACKHAND
3047,121.88,1,BACKHAND
3047,121.88,2,BACKHAND
3048,121.92,1,BACKHAND
3048,121.92,2,BACKHAND
3049,121.96,1,BACKHAND
3049,121.96,2,BACKHAND
3050,122.0,1,SMASH
3050,122.0,2,BACKHAND
3051,122.04,1,BACKHAND
3051,122.04,2,BACKHAND
3052,122.08,1,BACKHAND
3052,122.08,2,BACKHAND
3053,122.12,1,BACKHAND
3053,122.12,2,BACKHAND
3054,122.16,1,BACKHAND
3054,122.16,2,BACKHAND
3055,122.2,1,BACKHAND
3055,122.2,2,BACKHAND
3056,122.24,1,BACKHAND
3056,122.24,2,BACKHAND
3057,122.28,1,BACKHAND
3057,122.28,2,BACKHAND
3058,122.32,1,BACKHAND
3058,122.32,2,BACKHAND
3059,122.36,1,BACKHAND
3059,122.36,2,BACKHAND
3060,122.4,1,FOREHAND
3060,122.4,2,BACKHAND
3061,122.44,1,BACKHAND
3061,122.44,2,BACKHAND
3061,122.44,3,FOREHAND
3062,122.48,1,BACKHAND
3062,122.48,2,BACKHAND
3063,122.52,1,BACKHAND
3063,122.52,2,BACKHAND
3064,122.56,1,BACKHAND
3064,122.56,2,BACKHAND
3065,122.6,1,BACKHAND
3065,122.6,2,BACKHAND
3066,122.64,1,FOREHAND
3066,122.64,2,BACKHAND
3067,122.68,1,BACKHAND
3067,122.68,2,FOREHAND
3068,122.72,1,FOREHAND
3068,122.72,2,BACKHAND
3069,122.76,1,BACKHAND
3069,122.76,2,FOREHAND
3069,122.76,3,FOREHAND
3070,122.8,1,BACKHAND
3070,122.8,2,FOREHAND
3070,122.8,3,FOREHAND
3071,122.84,1,BACKHAND
3071,122.84,2,BACKHAND
3072,122.88,1,BACKHAND
3072,122.88,2,BACKHAND
3072,122.88,3,FOREHAND
3073,122.92,1,BACKHAND
3073,122.92,2,BACKHAND
3074,122.96,1,SMASH
3074,122.96,2,BACKHAND
3074,122.96,3,FOREHAND
3075,123.0,1,BACKHAND
3075,123.0,2,BACKHAND
3076,123.04,1,BACKHAND
3076,123.04,2,BACKHAND
3077,123.08,1,BACKHAND
3077,123.08,2,BACKHAND
3078,123.12,1,BACKHAND
3078,123.12,2,BACKHAND
3079,123.16,1,BACKHAND
3079,123.16,2,BACKHAND
3080,123.2,1,BACKHAND
3080,123.2,2,BACKHAND
3081,123.24,1,BACKHAND
3081,123.24,2,BACKHAND
3082,123.28,1,BACKHAND
3082,123.28,2,BACKHAND
3083,123.32,1,BACKHAND
3083,123.32,2,BACKHAND
3084,123.36,1,BACKHAND
3084,123.36,2,BACKHAND
3085,123.4,1,BACKHAND
3085,123.4,2,BACKHAND
3086,123.44,1,BACKHAND
3086,123.44,2,BACKHAND
3087,123.48,1,BACKHAND
3087,123.48,2,BACKHAND
3088,123.52,1,BACKHAND
3088,123.52,2,BACKHAND
3089,123.56,1,BACKHAND
3089,123.56,2,BACKHAND
3090,123.6,1,BACKHAND
3090,123.6,2,BACKHAND
3091,123.64,1,BACKHAND
3091,123.64,2,SMASH
3092,123.68,1,BACKHAND
3092,123.68,2,SMASH
3093,123.72,1,BACKHAND
3094,123.76,1,SMASH
3094,123.76,2,BACKHAND
3095,123.8,1,BACKHAND
3096,123.84,1,BACKHAND
3096,123.84,2,SMASH
3097,123.88,1,BACKHAND
3098,123.92,1,BACKHAND
3099,123.96,1,BACKHAND
3099,123.96,2,SMASH
3100,124.0,1,BACKHAND
3101,124.04,1,BACKHAND
3101,124.04,2,BACKHAND
3102,124.08,1,BACKHAND
3103,124.12,1,BACKHAND
3104,124.16,1,BACKHAND
3104,124.16,2,BACKHAND
3105,124.2,1,BACKHAND
3105,124.2,2,SMASH
3106,124.24,1,BACKHAND
3107,124.28,1,BACKHAND
3108,124.32,1,BACKHAND
3109,124.36,1,BACKHAND
3112,124.48,1,BACKHAND
3119,124.76,1,SMASH
3121,124.84,1,BACKHAND
3122,124.88,1,BACKHAND
3129,125.16,1,BACKHAND
3130,125.2,1,BACKHAND
3131,125.24,1,BACKHAND
3132,125.28,1,SMASH
3133,125.32,1,BACKHAND
3138,125.52,1,BACKHAND
3139,125.56,1,BACKHAND
3140,125.6,1,BACKHAND
3141,125.64,1,FOREHAND
3142,125.68,1,FOREHAND
3146,125.84,1,FOREHAND
3147,125.88,1,FOREHAND
3149,125.96,1,FOREHAND
3151,126.04,1,FOREHAND
3152,126.08,1,FOREHAND
3153,126.12,1,FOREHAND
3154,126.16,1,BACKHAND
3155,126.2,1,BACKHAND
3156,126.24,1,FOREHAND
3157,126.28,1,BACKHAND
3158,126.32,1,BACKHAND
3159,126.36,1,BACKHAND
3160,126.4,1,BACKHAND
3161,126.44,1,BACKHAND
3162,126.48,1,FOREHAND
3163,126.52,1,FOREHAND
3164,126.56,1,FOREHAND
3165,126.6,1,FOREHAND
3166,126.64,1,BACKHAND
3167,126.68,1,FOREHAND
3168,126.72,1,FOREHAND
3169,126.76,1,FOREHAND
3170,126.8,1,FOREHAND
3171,126.84,1,BACKHAND
3172,126.88,1,FOREHAND
3173,126.92,1,BACKHAND
3174,126.96,1,FOREHAND
3175,127.0,1,FOREHAND
3176,127.04,1,FOREHAND
3177,127.08,1,FOREHAND
3178,127.12,1,SMASH
3179,127.16,1,SMASH
3180,127.2,1,FOREHAND
3181,127.24,1,FOREHAND
3182,127.28,1,FOREHAND
3183,127.32,1,FOREHAND
3184,127.36,1,FOREHAND
3185,127.4,1,FOREHAND
3186,127.44,1,FOREHAND
3187,127.48,1,FOREHAND
3188,127.52,1,FOREHAND
3189,127.56,1,FOREHAND
3190,127.6,1,FOREHAND
3191,127.64,1,FOREHAND
3192,127.68,1,BACKHAND
3193,127.72,1,BACKHAND
3194,127.76,1,BACKHAND
3194,127.76,2,BACKHAND
3195,127.8,1,BACKHAND
3196,127.84,1,BACKHAND
3197,127.88,1,BACKHAND
3198,127.92,1,FOREHAND
3199,127.96,1,FOREHAND
3200,128.0,1,FOREHAND
3201,128.04,1,FOREHAND
3202,128.08,1,FOREHAND
3203,128.12,1,FOREHAND
3204,128.16,1,FOREHAND
3205,128.2,1,BACKHAND
3206,128.24,1,SMASH
3207,128.28,1,SMASH
3208,128.32,1,FOREHAND
3209,128.36,1,BACKHAND
3210,128.4,1,FOREHAND
3211,128.44,1,FOREHAND
3212,128.48,1,FOREHAND
3213,128.52,1,FOREHAND
3214,128.56,1,FOREHAND
3215,128.6,1,FOREHAND
3216,128.64,1,FOREHAND
3217,128.68,1,FOREHAND
3218,128.72,1,FOREHAND
3219,128.76,1,BACKHAND
3220,128.8,1,FOREHAND
3221,128.84,1,FOREHAND
3222,128.88,1,FOREHAND
3223,128.92,1,FOREHAND
3224,128.96,1,FOREHAND
3225,129.0,1,FOREHAND
3225,129.0,2,BACKHAND
3226,129.04,1,FOREHAND
3226,129.04,2,BACKHAND
3227,129.08,1,FOREHAND
3227,129.08,2,BACKHAND
3228,129.12,1,FOREHAND
3228,129.12,2,BACKHAND
3229,129.16,1,FOREHAND
3229,129.16,2,BACKHAND
3230,129.2,1,FOREHAND
3230,129.2,2,BACKHAND
3231,129.24,1,FOREHAND
3231,129.24,2,BACKHAND
3232,129.28,1,FOREHAND
3232,129.28,2,BACKHAND
3233,129.32,1,FOREHAND
3233,129.32,2,BACKHAND
3234,129.36,1,FOREHAND
3234,129.36,2,SMASH
3235,129.4,1,BACKHAND
3235,129.4,2,SMASH
3236,129.44,1,BACKHAND
3236,129.44,2,SMASH
3237,129.48,1,SMASH
3237,129.48,2,BACKHAND
3238,129.52,1,SMASH
3238,129.52,2,FOREHAND
3239,129.56,1,BACKHAND
3239,129.56,2,SMASH
3240,129.6,1,FOREHAND
3240,129.6,2,SMASH
3241,129.64,1,FOREHAND
3241,129.64,2,SMASH
3242,129.68,1,FOREHAND
3242,129.68,2,SMASH
3243,129.72,1,FOREHAND
3243,129.72,2,SMASH
3244,129.76,1,FOREHAND
3244,129.76,2,SMASH
3245,129.8,1,FOREHAND
3245,129.8,2,SMASH
3246,129.84,1,SMASH
3246,129.84,2,SMASH
3247,129.88,1,SMASH
3247,129.88,2,SMASH
3248,129.92,1,SMASH
3248,129.92,2,SMASH
3249,129.96,1,SMASH
3249,129.96,2,SMASH
3250,130.0,1,SMASH
3250,130.0,2,SMASH
3251,130.04,1,SMASH
3251,130.04,2,SMASH
3252,130.08,1,SMASH
3252,130.08,2,SMASH
3253,130.12,1,SMASH
3253,130.12,2,SMASH
3254,130.16,1,SMASH
3254,130.16,2,SMASH
3255,130.2,1,SMASH
3255,130.2,2,SMASH
3256,130.24,1,SMASH
3256,130.24,2,SMASH
3257,130.28,1,SMASH
3257,130.28,2,BACKHAND
3258,130.32,1,SMASH
3258,130.32,2,SMASH
3259,130.36,1,SMASH
3259,130.36,2,SMASH
3260,130.4,1,SMASH
3260,130.4,2,BACKHAND
3261,130.44,1,SMASH
3261,130.44,2,SMASH
